,0,1,2,3,4
0,2020-07-20 13:01:53,1285198242687234049,i hate webtoon like hello let me read lesbain love stories in peace,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
1,2020-07-20 12:41:31,1285193115771342848,im in lesbain with him,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
2,2020-07-20 12:30:59,1285190466036740096,@DorianDuck97 @tbslfleetwood @eboyrights @clownkrru Men. These straight guys will belive any lesbain can be attract… https://t.co/sy5vtZlmJx,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DorianDuck97', 'name': 'Hermaphrodyke Goose 🦢', 'id': 1378009045, 'id_str': '1378009045', 'indices': [0, 13]}, {'screen_name': 'tbslfleetwood', 'name': 'sydney 🍋', 'id': 770982142377598976, 'id_str': '770982142377598976', 'indices': [14, 28]}, {'screen_name': 'eboyrights', 'name': 'levander', 'id': 1152766344212942849, 'id_str': '1152766344212942849', 'indices': [29, 40]}, {'screen_name': 'clownkrru', 'name': '𝐦𝐚𝐫𝐢𝐚', 'id': 1169514631515295744, 'id_str': '1169514631515295744', 'indices': [41, 51]}], 'urls': [{'url': 'https://t.co/sy5vtZlmJx', 'expanded_url': 'https://twitter.com/i/web/status/1285190466036740096', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
3,2020-07-20 11:00:24,1285167668245536769,"《 FUCKING LESBIANS 

L E S B I A N S

I AM A LESBAIN, I WOULD KNOW https://t.co/QJZuRYwad2","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285167617972621314, 'id_str': '1285167617972621314', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EdXVI7IX0AI3Dzt.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EdXVI7IX0AI3Dzt.jpg', 'url': 'https://t.co/QJZuRYwad2', 'display_url': 'pic.twitter.com/QJZuRYwad2', 'expanded_url': 'https://twitter.com/naireachmulie/status/1285167668245536769/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 244, 'h': 150, 'resize': 'fit'}, 'small': {'w': 244, 'h': 150, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 150, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
4,2020-07-20 10:31:44,1285160454856351744,"also, what ellen is doing here is basically sexual harrassment. just bc she is a lesbain doesn't make it okay to to… https://t.co/cHeh2LMff4","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cHeh2LMff4', 'expanded_url': 'https://twitter.com/i/web/status/1285160454856351744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
5,2020-07-20 08:53:29,1285135729589276672,"RT @mauzifilms: Today's release is #Lesbain

Subscribe now https://t.co/1wOgtwIOSb @229 per month only","{'hashtags': [{'text': 'Lesbain', 'indices': [35, 43]}], 'symbols': [], 'user_mentions': [{'screen_name': 'mauzifilms', 'name': 'MauziFilms', 'id': 1274227726786781184, 'id_str': '1274227726786781184', 'indices': [3, 14]}, {'screen_name': '229', 'name': '𝟚𝟚𝟡', 'id': 17739284, 'id_str': '17739284', 'indices': [83, 87]}], 'urls': [{'url': 'https://t.co/1wOgtwIOSb', 'expanded_url': 'http://mauzifilms.com', 'display_url': 'mauzifilms.com', 'indices': [59, 82]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
6,2020-07-20 08:50:44,1285135037344579584,"Today's release is #Lesbain

Subscribe now https://t.co/1wOgtwIOSb @229 per month only","{'hashtags': [{'text': 'Lesbain', 'indices': [19, 27]}], 'symbols': [], 'user_mentions': [{'screen_name': '229', 'name': '𝟚𝟚𝟡', 'id': 17739284, 'id_str': '17739284', 'indices': [67, 71]}], 'urls': [{'url': 'https://t.co/1wOgtwIOSb', 'expanded_url': 'http://mauzifilms.com', 'display_url': 'mauzifilms.com', 'indices': [43, 66]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
7,2020-07-20 08:08:57,1285124522316894210,"#وعيككك_امانه
سبحان الله . و الحمد لله . و لا إله إلا الله . و الله أكبر . ولا حول ولا قوة الا بالله
ghA","{'hashtags': [{'text': 'وعيككك_امانه', 'indices': [0, 13]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ar', 'result_type': 'recent'}"
8,2020-07-20 08:02:39,1285122936081440768,"#وعيككك_امانه
خير لك أن تكون مغفلاً من أن تستغفل غيرك.
ikz","{'hashtags': [{'text': 'وعيككك_امانه', 'indices': [0, 13]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ar', 'result_type': 'recent'}"
9,2020-07-20 08:02:25,1285122877868695553,"#وعيككك_امانه
لا تفكر في المفقود حتى لا تفقد الموجود
abe","{'hashtags': [{'text': 'وعيككك_امانه', 'indices': [0, 13]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ar', 'result_type': 'recent'}"
